time,userID,action,objName
980,3,ADD_OBJ_TO_GROUP,DataSlip_20 -> reasons to stay
980,3,SHRINK,DataSlip_20
980,3,MOVE,DataSlip_20
997,2,ADD_OBJ_TO_GROUP,DataSlip_10 -> reasons to move
997,2,SHRINK,DataSlip_10
997,2,MOVE,DataSlip_10
1011,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_20 -> reasons to stay
1011,3,REMOVE_OBJ_FROM_GROUP,DataSlip_20 -> reasons to stay
1011,3,MOVE,DataSlip_20
1018,3,MOVE,DataSlip_20
1022,2,CREATE_OBJECT,StorageArea_6
1022,3,NORMAL,Sticker_2
1023,3,ROTATE,Sticker_2
1025,2,MOVE,Keyboard
1048,2,MOVE,Keyboard
1070,-1,ENTER_GROUP_NAME, reasons neither to stay or to go name is:  reasons neither to stay or to go
1072,2,MOVE, reasons neither to stay or to go
1075,3,ADD_OBJ_TO_GROUP,DataSlip_20 ->  reasons neither to stay or to go
1075,3,SHRINK,DataSlip_20
1075,3,MOVE,DataSlip_20
1079,2,ADD_OBJ_TO_GROUP,DataSlip_6 ->  reasons neither to stay or to go
1079,2,SHRINK,DataSlip_6
1079,2,MOVE,DataSlip_6
1081,3,MOVE,Keyboard
1082,2,MOVE,Note_0
1086,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_6 ->  reasons neither to stay or to go
1086,2,REMOVE_OBJ_FROM_GROUP,DataSlip_6 ->  reasons neither to stay or to go
1086,2,MOVE,DataSlip_6
1086,3,MOVE,Keyboard
1087,2,MOVE,DataSlip_6
1090,2,ADD_OBJ_TO_GROUP,DataSlip_6 -> reasons to stay
1090,2,SHRINK,DataSlip_6
1090,2,MOVE,DataSlip_6
1095,1,MOVE,DataSlip_7
1096,1,NORMAL,DataSlip_7
1099,2,ADD_OBJ_TO_GROUP,DataSlip_19 ->  reasons neither to stay or to go
1099,2,SHRINK,DataSlip_19
1099,2,MOVE,DataSlip_19
1099,3,CREATE_OBJECT,DataSlip_7-
1099,3,UPDATE_RELATION,DataSlip_7-
1099,3,MOVE,Sticker_2
1104,3,DELETE_RELATION,DataSlip_7-
1104,3,MOVE,Sticker_2
1145,3,ADD_OBJ_TO_GROUP,DataSlip_7 -> reasons to move
1145,3,SHRINK,DataSlip_7
1145,3,MOVE,DataSlip_7
1145,-1,SAVE,null
1145,-1,INIT_STAGE3,
1145,1,INTERACTION_TIME,26972 of 550912
1145,1,SLIP_INTERACTION,21 of 239
1145,1,GROUP_INTERACTION,3 of 47
1145,1,NOTES_INTERACTION,0 of 47
1145,1,REL_INTERACTION,0 of 9
1145,2,INTERACTION_TIME,318392 of 550912
1145,2,SLIP_INTERACTION,146 of 239
1145,2,GROUP_INTERACTION,32 of 47
1145,2,NOTES_INTERACTION,0 of 47
1145,2,REL_INTERACTION,5 of 9
1145,3,INTERACTION_TIME,205548 of 550912
1145,3,SLIP_INTERACTION,72 of 239
1145,3,GROUP_INTERACTION,12 of 47
1145,3,NOTES_INTERACTION,47 of 47
1145,3,REL_INTERACTION,4 of 9
1186,2,MOVE,arizona
1186,2,MOVE,arizona
1191,2,MOVE,arizona
1192,2,MOVE,arizona
1193,2,MOVE,arizona
1195,2,MOVE,reasons to stay
1198,2,MOVE, reasons neither to stay or to go
1202,2,MOVE,reasons to move
1208,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_7 -> reasons to move
1208,3,REMOVE_OBJ_FROM_GROUP,DataSlip_7 -> reasons to move
1208,3,MOVE,DataSlip_7
1209,3,NORMAL,DataSlip_7
1214,3,ADD_OBJ_TO_GROUP,DataSlip_7 -> Red herrings
1214,3,SHRINK,DataSlip_7
1214,3,MOVE,DataSlip_7
1217,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_5 -> reasons to move
1217,3,REMOVE_OBJ_FROM_GROUP,DataSlip_5 -> reasons to move
1217,3,MOVE,DataSlip_5
1219,3,ENLARGE,DataSlip_5
1219,3,NORMAL,DataSlip_5
1222,3,ENLARGE,DataSlip_5
1225,3,NORMAL,DataSlip_5
1226,3,ROTATE,DataSlip_5
1227,3,MOVE,DataSlip_5
1229,3,MOVE,DataSlip_5
1244,3,NORMAL,DataSlip_5
1246,3,SHRINK,DataSlip_5
1250,3,ADD_OBJ_TO_GROUP,DataSlip_5 -> Red herrings
1250,3,SHRINK,DataSlip_5
1250,3,MOVE,DataSlip_5
1250,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_3 -> arizona
1250,2,REMOVE_OBJ_FROM_GROUP,DataSlip_3 -> arizona
1250,2,MOVE,DataSlip_3
1250,3,MOVE,DataSlip_5
1251,2,NORMAL,DataSlip_3
1252,3,MOVE,DataSlip_5
1257,3,MOVE,Sticker_2
1257,3,UPDATE_RELATION,DataSlip_8-DataSlip_12-DataSlip_4-
1257,3,UPDATE_RELATION,DataSlip_9-DataSlip_8-DataSlip_12-DataSlip_4-
1259,2,SHRINK,DataSlip_3
1260,2,ADD_OBJ_TO_GROUP,DataSlip_3 -> arizona
1260,2,SHRINK,DataSlip_3
1260,2,MOVE,DataSlip_3
1260,2,MOVE,DataSlip_3
1262,2,MOVE,DataSlip_3
1263,2,UPDATE_RELATION,DataSlip_8-DataSlip_12-DataSlip_9-
1263,-1,REMOVE_OBJ_FROM_GROUP,Sticker_4 -> arizona
1263,-1,REMOVE_OBJ_FROM_GROUP,Sticker_4 -> arizona
1263,2,CREATE_OBJECT,DataSlip_4-
1263,2,UPDATE_RELATION,DataSlip_4-
1263,2,ADD_OBJ_TO_GROUP,DataSlip_4- -> arizona
1263,2,SHRINK,Sticker_4
1263,2,MOVE,Sticker_4
1264,3,ENLARGE,Sticker_2
1265,-1,ADD_OBJ_TO_GROUP,DataSlip_4 -> arizona
1265,2,DELETE_RELATION,DataSlip_4-
1265,-1,REMOVE_OBJ_FROM_GROUP,Relation_4 -> arizona
1265,-1,REMOVE_OBJ_FROM_GROUP,Relation_4 -> arizona
1265,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_4 -> arizona
1265,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_4 -> arizona
1265,2,UPDATE_RELATION,DataSlip_4-DataSlip_8-DataSlip_12-DataSlip_9-
1265,2,SHRINK,Sticker_4
1265,2,MOVE,Sticker_4
1265,3,NORMAL,Sticker_2
1265,2,UPDATE_RELATION,DataSlip_8-DataSlip_12-DataSlip_9-
1265,2,UPDATE_RELATION,DataSlip_4-DataSlip_8-DataSlip_12-DataSlip_9-
1265,2,SHRINK,Sticker_4
1266,3,ENLARGE,Sticker_2
1267,3,NORMAL,Sticker_2
1268,3,SHRINK,Sticker_2
1268,3,ROTATE,Sticker_2
1270,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_4-DataSlip_8-DataSlip_12-DataSlip_9- -> arizona
1270,2,REMOVE_OBJ_FROM_GROUP,DataSlip_4-DataSlip_8-DataSlip_12-DataSlip_9- -> arizona
1270,2,MOVE,DataSlip_4-DataSlip_8-DataSlip_12-DataSlip_9-
1273,3,MOVE,DataSlip_10
1277,2,MOVE,DataSlip_4-DataSlip_8-DataSlip_12-DataSlip_9-
1278,2,NORMAL,Relation_2
1301,2,SHRINK,Relation_2
1304,2,NORMAL,Relation_2
1314,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_15 -> reasons to move
1314,3,REMOVE_OBJ_FROM_GROUP,DataSlip_15 -> reasons to move
1314,3,MOVE,DataSlip_15
1315,3,NORMAL,DataSlip_15
1321,3,MOVE,DataSlip_15
1322,3,ENLARGE,DataSlip_15
1324,3,MOVE,DataSlip_15
1354,3,MOVE,DataSlip_15
1355,3,SHRINK,DataSlip_15
1356,3,ENLARGE,DataSlip_15
1358,3,MOVE,DataSlip_15
1359,2,ADD_OBJ_TO_GROUP,DataSlip_15 ->  reasons neither to stay or to go
1359,2,SHRINK,DataSlip_15
1359,2,MOVE,DataSlip_15
1362,2,ENLARGE,DataSlip_15
1365,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_15 ->  reasons neither to stay or to go
1365,2,REMOVE_OBJ_FROM_GROUP,DataSlip_15 ->  reasons neither to stay or to go
1365,2,ADD_OBJ_TO_GROUP,DataSlip_15 -> arizona
1365,2,SHRINK,DataSlip_15
1365,2,MOVE,DataSlip_15
1367,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_15 -> arizona
1367,2,REMOVE_OBJ_FROM_GROUP,DataSlip_15 -> arizona
1367,2,MOVE,DataSlip_15
1369,2,ENLARGE,DataSlip_15
1370,2,ADD_OBJ_TO_GROUP,DataSlip_15 -> reasons to stay
1370,2,SHRINK,DataSlip_15
1371,2,SHRINK,DataSlip_15
1371,2,NORMAL,DataSlip_15
1372,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_15 -> reasons to stay
1372,2,REMOVE_OBJ_FROM_GROUP,DataSlip_15 -> reasons to stay
1372,2,ROTATE,DataSlip_15
1373,2,MOVE,DataSlip_15
1375,2,ENLARGE,DataSlip_15
1396,3,SHRINK,DataSlip_15
1401,3,MOVE,DataSlip_15
1405,3,ADD_OBJ_TO_GROUP,DataSlip_15 -> reasons to move
1405,3,SHRINK,DataSlip_15
1405,3,MOVE,DataSlip_15
1411,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_20 ->  reasons neither to stay or to go
1411,3,REMOVE_OBJ_FROM_GROUP,DataSlip_20 ->  reasons neither to stay or to go
1411,3,MOVE,DataSlip_20
1412,3,NORMAL,DataSlip_20
1415,3,MOVE,DataSlip_20
1424,3,ADD_OBJ_TO_GROUP,DataSlip_20 -> Red herrings
1424,3,SHRINK,DataSlip_20
1424,3,MOVE,DataSlip_20
1426,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_20 -> Red herrings
1426,3,REMOVE_OBJ_FROM_GROUP,DataSlip_20 -> Red herrings
1426,3,MOVE,DataSlip_20
1430,2,MOVE,Note_0
1432,2,MOVE,arizona
1433,2,MOVE, reasons neither to stay or to go
1434,2,MOVE,DataSlip_4-DataSlip_8-DataSlip_12-DataSlip_9-
1435,3,MOVE,DataSlip_3
1436,3,NORMAL,DataSlip_3
1436,2,MOVE,reasons to stay
1437,2,MOVE,Note_0
1438,2,MOVE,InteractionChart
1440,2,MOVE,DataSlip_6
1440,3,SHRINK,DataSlip_3
1442,2,MOVE,reasons to stay
1443,2,MOVE,DataSlip_4-DataSlip_8-DataSlip_12-DataSlip_9-
1443,2,MOVE, reasons neither to stay or to go
1445,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_1 -> reasons to move
1445,3,REMOVE_OBJ_FROM_GROUP,DataSlip_1 -> reasons to move
1445,3,MOVE,DataSlip_1
1445,2,MOVE,arizona
1446,3,ENLARGE,DataSlip_1
1447,2,MOVE,reasons to stay
1448,3,MOVE,DataSlip_1
1450,3,NORMAL,DataSlip_1
1452,3,ROTATE,DataSlip_1
1454,3,MOVE,DataSlip_1
1463,2,MOVE,InteractionChart
1465,3,NORMAL,DataSlip_1
1483,3,MOVE,DataSlip_1
1484,3,MOVE,arizona
1484,2,MOVE, reasons neither to stay or to go
1486,3,ADD_OBJ_TO_GROUP,DataSlip_1 -> arizona
1486,3,SHRINK,DataSlip_1
1486,3,MOVE,DataSlip_1
1488,2,MOVE, reasons neither to stay or to go
1492,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_19 ->  reasons neither to stay or to go
1492,2,REMOVE_OBJ_FROM_GROUP,DataSlip_19 ->  reasons neither to stay or to go
1492,2,MOVE,DataSlip_19
1492,2,MOVE,DataSlip_19
1494,3,CREATE_OBJECT,Note_1
1497,2,MOVE,DataSlip_19
1500,3,MOVE,Keyboard
1501,2,NORMAL,DataSlip_19
1503,2,MOVE,DataSlip_19
1506,2,CREATE_OBJECT,Sticker_5
1510,2,MOVE,Sticker_5
1512,2,NORMAL,Sticker_5
1514,2,ENLARGE,Sticker_5
1517,2,CREATE_OBJECT,DataSlip_19-
1517,2,UPDATE_RELATION,DataSlip_19-
1517,2,MOVE,Sticker_5
