time,userID,action,objName
868,1,ADD_OBJ_TO_GROUP,DataSlip_22 -> the river where she died
868,1,SHRINK,DataSlip_22
868,1,MOVE,DataSlip_22
868,3,MOVE,DataSlip_1
869,3,MOVE,DataSlip_18
870,1,ADD_OBJ_TO_GROUP,DataSlip_1 -> the river where she died
870,1,SHRINK,DataSlip_1
870,1,MOVE,DataSlip_1
871,3,NORMAL,DataSlip_18
872,3,MOVE,DataSlip_18
873,3,MOVE,DataSlip_3
874,3,NORMAL,DataSlip_3
875,3,MOVE,DataSlip_3
876,2,CREATE_OBJECT,Note_1
877,3,NORMAL,DataSlip_11
877,1,MOVE,DataSlip_3
878,3,MOVE,DataSlip_11
878,1,ADD_OBJ_TO_GROUP,DataSlip_3 -> the river where she died
878,1,SHRINK,DataSlip_3
878,1,MOVE,DataSlip_3
881,1,MOVE,DataSlip_3
881,2,MOVE,Note_1
883,2,NORMAL,Note_1
885,2,DELETE_NOTE,Note_1
885,-1,UPDATE_NOTE,Note_1: 
885,1,MOVE,DataSlip_16
887,3,MOVE,Keyboard
889,3,MOVE,DataSlip_16
889,3,MOVE,DataSlip_5
892,2,MOVE,DataSlip_11
893,2,NORMAL,DataSlip_11
896,2,ROTATE,DataSlip_11
898,2,MOVE,DataSlip_11
899,2,NORMAL,DataSlip_11
899,3,MOVE,DataSlip_15
900,2,ROTATE,DataSlip_11
902,2,MOVE,DataSlip_11
904,2,NORMAL,DataSlip_11
905,2,ROTATE,DataSlip_11
907,1,CREATE_OBJECT,StorageArea_5
909,1,MOVE,Keyboard
910,2,MOVE,DataSlip_11
922,-1,ENTER_GROUP_NAME,family name is: family
925,3,MOVE,family
926,3,ADD_OBJ_TO_GROUP,DataSlip_2 -> family
926,3,SHRINK,DataSlip_2
926,3,MOVE,DataSlip_2
928,3,ADD_OBJ_TO_GROUP,DataSlip_10 -> family
928,3,SHRINK,DataSlip_10
928,3,MOVE,DataSlip_10
930,2,ADD_OBJ_TO_GROUP,DataSlip_9 -> family
930,2,SHRINK,DataSlip_9
930,2,MOVE,DataSlip_9
933,3,ADD_OBJ_TO_GROUP,DataSlip_7 -> family
933,3,SHRINK,DataSlip_7
933,3,MOVE,DataSlip_7
936,3,MOVE,DataSlip_14
937,1,MOVE,DataSlip_16
940,1,ADD_OBJ_TO_GROUP,DataSlip_16 -> family
940,1,SHRINK,DataSlip_16
940,1,MOVE,DataSlip_16
940,3,ADD_OBJ_TO_GROUP,DataSlip_14 -> family
940,3,SHRINK,DataSlip_14
940,3,MOVE,DataSlip_14
940,3,MOVE,DataSlip_16
942,2,MOVE,DataSlip_16
949,3,MOVE,DataSlip_15
951,3,MOVE,DataSlip_5
958,1,CREATE_OBJECT,StorageArea_6
967,-1,ENTER_GROUP_NAME,work name is: work
969,1,MOVE,work
970,1,ADD_OBJ_TO_GROUP,DataSlip_5 -> work
970,1,SHRINK,DataSlip_5
970,1,MOVE,DataSlip_5
971,3,ADD_OBJ_TO_GROUP,DataSlip_15 -> work
971,3,SHRINK,DataSlip_15
971,3,MOVE,DataSlip_15
972,1,ADD_OBJ_TO_GROUP,DataSlip_11 -> work
972,1,SHRINK,DataSlip_11
972,1,MOVE,DataSlip_11
972,3,ADD_OBJ_TO_GROUP,DataSlip_13 -> work
972,3,SHRINK,DataSlip_13
972,3,MOVE,DataSlip_13
974,1,ADD_OBJ_TO_GROUP,DataSlip_18 -> work
974,1,SHRINK,DataSlip_18
974,1,MOVE,DataSlip_18
974,-1,SAVE,null
974,-1,INIT_STAGE3,
974,1,INTERACTION_TIME,221673 of 669158
974,1,SLIP_INTERACTION,196 of 491
974,1,GROUP_INTERACTION,14 of 33
974,1,NOTES_INTERACTION,0 of 2
974,1,REL_INTERACTION,0 of 0
974,2,INTERACTION_TIME,196762 of 669158
974,2,SLIP_INTERACTION,99 of 491
974,2,GROUP_INTERACTION,5 of 33
974,2,NOTES_INTERACTION,2 of 2
974,2,REL_INTERACTION,0 of 0
974,3,INTERACTION_TIME,250723 of 669158
974,3,SLIP_INTERACTION,196 of 491
974,3,GROUP_INTERACTION,14 of 33
974,3,NOTES_INTERACTION,0 of 2
974,3,REL_INTERACTION,0 of 0
994,1,MOVE,work
995,1,MOVE,work
999,1,MOVE,family
1002,1,MOVE,family
1004,1,MOVE,the river where she died
1005,1,MOVE,leather
1008,1,MOVE,leather
1010,2,MOVE,work
1010,3,MOVE,leather
1012,3,MOVE,leather
1013,3,MOVE,DataSlip_21
1014,2,MOVE,work
1014,3,MOVE,DataSlip_12
1015,3,MOVE,DataSlip_8
1016,3,MOVE,DataSlip_4
1017,3,MOVE,DataSlip_21
1018,3,MOVE,leather
1018,2,MOVE,work
1021,2,MOVE,work
1023,2,MOVE,work
1026,2,MOVE,work
1026,-1,REMOVE_OBJ_FROM_GROUP,DataSlip_9 -> family
